alloc,x,iteration,pages,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total
ArrayAlignedP,16,0,524288,34,34,35,37,37,37,0,19
ArrayAlignedP,16,1,524288,33,34,36,37,43,49,0,20
ArrayAlignedP,16,2,524288,33,41,50,37,38,40,1,23
ArrayAlignedP,16,3,524288,33,34,35,37,43,50,1,20
ArrayLockedP,16,0,524288,26,33,40,38,40,44,1,21
ArrayLockedP,16,1,524288,26,27,28,33,37,40,1,17
ArrayLockedP,16,2,524288,26,28,30,32,34,38,1,16
ArrayLockedP,16,3,524288,26,26,28,37,39,41,1,17
ArrayAtomicP,16,0,524288,26,26,28,33,34,38,1,16
ArrayAtomicP,16,1,524288,27,28,29,33,34,41,1,16
ArrayAtomicP,16,2,524288,26,27,29,33,34,39,1,16
ArrayAtomicP,16,3,524288,28,28,29,33,34,40,1,16
TableP,16,0,524288,26,26,28,34,34,35,1,16
TableP,16,1,524288,26,26,27,34,34,34,1,16
TableP,16,2,524288,27,28,29,34,34,34,1,16
TableP,16,3,524288,26,26,28,34,35,36,1,16
ListLocal,16,0,524288,415,439,462,478,550,620,330,265
ListLocal,16,1,524288,415,439,463,478,549,621,332,265
ListLocal,16,2,524288,421,442,463,480,549,621,330,265
ListLocal,16,3,524288,421,442,463,471,547,620,330,264
ArrayAlignedF,24,0,524288,54,70,83,35,35,35,22,31
ArrayAlignedF,24,1,524288,64,75,89,36,40,60,23,33
ArrayAlignedF,24,2,524288,56,71,80,35,35,36,24,30
ArrayAlignedF,24,3,524288,68,76,83,35,35,38,23,31
ArrayLockedF,24,0,524288,45,59,71,31,41,57,23,29
ArrayLockedF,24,1,524288,41,58,70,32,41,60,24,29
ArrayLockedF,24,2,524288,49,62,72,35,47,64,23,31
ArrayLockedF,24,3,524288,48,54,60,31,33,39,23,24
ArrayAtomicF,24,0,524288,50,61,73,32,34,39,22,28
ArrayAtomicF,24,1,524288,48,60,73,31,32,38,23,27
ArrayAtomicF,24,2,524288,55,65,72,30,32,36,22,27
ArrayAtomicF,24,3,524288,54,65,77,32,35,40,22,29
TableF,24,0,524288,69,70,71,31,37,45,23,28
TableF,24,1,524288,58,67,76,32,33,36,22,28
TableF,24,2,524288,71,71,73,33,34,35,22,28
TableF,24,3,524288,47,58,70,31,40,52,23,28
ArrayAlignedD,24,0,524288,87,139,166,33,35,42,25,52
ArrayAlignedD,24,1,524288,108,142,162,33,34,42,26,51
ArrayAlignedD,24,2,524288,86,141,169,33,38,54,26,54
ArrayAlignedD,24,3,524288,121,155,174,33,36,72,24,55
ArrayLockedD,24,0,524288,89,149,180,27,31,52,25,55
ArrayLockedD,24,1,524288,118,152,179,28,32,42,25,55
ArrayLockedD,24,2,524288,86,139,171,29,33,41,26,53
ArrayLockedD,24,3,524288,121,148,176,27,34,42,26,55
ArrayAtomicD,24,0,524288,89,141,171,28,34,48,25,53
ArrayAtomicD,24,1,524288,102,129,153,28,34,41,24,48
ArrayAtomicD,24,2,524288,88,143,173,27,32,48,25,53
ArrayAtomicD,24,3,524288,102,130,154,29,45,63,25,52
TableD,24,0,524288,83,140,172,29,35,49,26,54
TableD,24,1,524288,136,165,191,29,30,39,24,58
TableD,24,2,524288,76,137,169,29,33,50,25,53
TableD,24,3,524288,130,161,188,29,29,35,24,57
ArrayAlignedP,24,0,524288,35,36,38,38,38,38,1,20
ArrayAlignedP,24,1,524288,35,35,37,38,39,41,1,19
ArrayAlignedP,24,2,524288,35,41,48,37,37,38,1,22
ArrayAlignedP,24,3,524288,35,36,37,37,37,38,1,19
ArrayLockedP,24,0,524288,27,34,43,33,36,43,1,20
ArrayLockedP,24,1,524288,27,28,30,33,35,38,1,16
ArrayLockedP,24,2,524288,28,29,30,33,35,41,1,17
ArrayLockedP,24,3,524288,28,39,54,34,40,47,1,24
ArrayAtomicP,24,0,524288,28,41,59,33,51,66,1,28
ArrayAtomicP,24,1,524288,28,38,65,34,49,65,1,30
ArrayAtomicP,24,2,524288,27,31,37,33,36,40,1,19
ArrayAtomicP,24,3,524288,27,27,29,35,35,40,1,17
TableP,24,0,524288,27,27,28,35,35,36,1,16
TableP,24,1,524288,27,27,28,36,37,38,1,17
TableP,24,2,524288,26,27,28,36,36,38,1,17
TableP,24,3,524288,26,26,37,35,43,52,1,21
ListLocal,24,0,524288,649,670,691,707,820,932,494,396
ListLocal,24,1,524288,650,671,692,705,818,931,494,396
ListLocal,24,2,524288,647,669,692,706,818,931,495,396
ListLocal,24,3,524288,651,672,692,709,819,931,494,396
ArrayAlignedF,32,0,524288,46,75,86,37,38,46,28,32
ArrayAlignedF,32,1,524288,42,74,83,37,37,39,27,31
ArrayAlignedF,32,2,524288,42,68,81,37,38,39,28,31
ArrayAlignedF,32,3,524288,42,69,82,38,38,39,28,31
ArrayLockedF,32,0,524288,34,64,76,35,37,43,28,29
ArrayLockedF,32,1,524288,35,62,75,34,36,43,28,29
ArrayLockedF,32,2,524288,35,64,75,34,36,43,28,29
ArrayLockedF,32,3,524288,35,63,75,34,38,44,27,29
ArrayAtomicF,32,0,524288,34,63,74,34,36,44,28,29
ArrayAtomicF,32,1,524288,35,56,65,33,38,45,27,27
ArrayAtomicF,32,2,524288,35,70,77,33,36,43,28,29
ArrayAtomicF,32,3,524288,35,68,76,35,39,47,27,30
TableF,32,0,524288,34,65,75,36,36,37,28,29
TableF,32,1,524288,34,62,79,35,36,39,27,30
TableF,32,2,524288,34,67,78,35,40,70,27,30
TableF,32,3,524288,34,63,72,33,33,42,27,27
ArrayAlignedD,32,0,524288,120,165,192,35,39,55,29,60
ArrayAlignedD,32,1,524288,139,192,232,35,41,55,30,71
ArrayAlignedD,32,2,524288,122,163,192,34,38,72,30,60
ArrayAlignedD,32,3,524288,115,165,196,35,37,50,30,60
ArrayLockedD,32,0,524288,134,159,182,29,32,47,30,55
ArrayLockedD,32,1,524288,128,175,211,29,34,46,30,64
ArrayLockedD,32,2,524288,129,169,191,29,34,62,31,59
ArrayLockedD,32,3,524288,123,184,218,29,36,53,30,66
ArrayAtomicD,32,0,524288,129,168,190,29,44,68,30,61
ArrayAtomicD,32,1,524288,133,160,185,29,35,48,30,57
ArrayAtomicD,32,2,524288,122,160,186,30,34,50,31,57
ArrayAtomicD,32,3,524288,127,166,188,29,30,41,30,57
TableD,32,0,524288,108,165,191,30,32,45,30,58
TableD,32,1,524288,134,175,204,30,34,68,30,62
TableD,32,2,524288,121,186,220,30,36,52,30,67
TableD,32,3,524288,129,157,187,31,36,68,30,58
ArrayAlignedP,32,0,524288,37,59,77,41,42,48,0,31
ArrayAlignedP,32,1,524288,37,46,56,40,40,41,0,25
ArrayAlignedP,32,2,524288,36,36,38,40,40,41,0,20
ArrayAlignedP,32,3,524288,37,42,48,40,41,44,0,23
ArrayLockedP,32,0,524288,29,30,33,36,37,43,0,18
ArrayLockedP,32,1,524288,29,29,31,36,38,46,0,18
ArrayLockedP,32,2,524288,29,30,31,36,37,39,1,18
ArrayLockedP,32,3,524288,29,30,32,36,37,43,0,18
ArrayAtomicP,32,0,524288,29,29,37,36,37,45,0,19
ArrayAtomicP,32,1,524288,29,29,41,36,37,45,0,20
ArrayAtomicP,32,2,524288,29,30,42,36,36,44,0,20
ArrayAtomicP,32,3,524288,29,29,42,36,37,45,0,20
TableP,32,0,524288,28,29,40,38,46,56,0,22
TableP,32,1,524288,28,41,55,40,51,65,0,27
TableP,32,2,524288,28,36,47,39,40,43,0,23
TableP,32,3,524288,28,35,44,37,37,38,0,21
ListLocal,32,0,524288,905,915,919,935,1090,1243,658,526
ListLocal,32,1,524288,900,912,920,940,1092,1242,659,527
ListLocal,32,2,524288,901,915,920,937,1089,1242,658,526
ListLocal,32,3,524288,907,915,919,941,1091,1243,659,527
ArrayAlignedF,40,0,524288,45,84,94,40,40,48,33,35
ArrayAlignedF,40,1,524288,45,77,85,39,39,49,34,32
ArrayAlignedF,40,2,524288,45,78,84,40,40,43,34,32
ArrayAlignedF,40,3,524288,45,72,84,39,40,45,34,32
ArrayLockedF,40,0,524288,37,67,73,35,40,50,34,29
ArrayLockedF,40,1,524288,38,67,70,35,36,44,34,28
ArrayLockedF,40,2,524288,37,74,78,37,38,44,34,30
ArrayLockedF,40,3,524288,38,66,75,34,37,43,34,29
ArrayAtomicF,40,0,524288,37,65,71,35,36,45,34,28
ArrayAtomicF,40,1,524288,37,68,74,35,37,45,34,29
ArrayAtomicF,40,2,524288,37,70,79,35,37,46,35,30
ArrayAtomicF,40,3,524288,36,61,74,34,36,44,34,28
TableF,40,0,524288,37,64,73,36,36,46,34,28
TableF,40,1,524288,36,68,72,36,37,40,34,29
TableF,40,2,524288,37,63,75,36,36,37,34,29
TableF,40,3,524288,36,68,71,37,41,48,34,30
ArrayAlignedD,40,0,524288,123,196,249,36,41,69,37,76
ArrayAlignedD,40,1,524288,138,203,233,38,42,70,37,72
ArrayAlignedD,40,2,524288,124,195,244,37,41,65,38,75
ArrayAlignedD,40,3,524288,133,209,240,36,40,71,38,73
ArrayLockedD,40,0,524288,119,190,229,31,39,59,38,70
ArrayLockedD,40,1,524288,142,214,248,31,39,60,38,75
ArrayLockedD,40,2,524288,113,189,227,31,36,59,38,69
ArrayLockedD,40,3,524288,107,191,247,31,37,63,38,74
ArrayAtomicD,40,0,524288,119,191,232,32,42,63,38,71
ArrayAtomicD,40,1,524288,113,196,233,31,35,53,38,70
ArrayAtomicD,40,2,524288,118,193,232,31,41,58,38,71
ArrayAtomicD,40,3,524288,130,211,239,32,35,57,38,72
TableD,40,0,524288,119,188,226,32,38,60,38,69
TableD,40,1,524288,117,189,226,32,36,67,37,68
TableD,40,2,524288,117,192,231,32,41,65,38,71
TableD,40,3,524288,121,202,238,31,39,62,37,72
ArrayAlignedP,40,0,524288,40,44,49,43,43,44,0,24
ArrayAlignedP,40,1,524288,39,39,40,43,43,43,1,22
ArrayAlignedP,40,2,524288,40,46,53,43,43,43,1,25
ArrayAlignedP,40,3,524288,38,39,40,43,45,47,1,22
ArrayLockedP,40,0,524288,31,32,33,38,41,49,1,19
ArrayLockedP,40,1,524288,31,31,32,38,39,45,0,18
ArrayLockedP,40,2,524288,33,36,40,38,40,49,1,21
ArrayLockedP,40,3,524288,31,35,50,39,46,56,1,25
ArrayAtomicP,40,0,524288,31,43,62,38,40,45,1,26
ArrayAtomicP,40,1,524288,31,37,49,38,38,44,0,23
ArrayAtomicP,40,2,524288,31,32,33,38,38,45,0,18
ArrayAtomicP,40,3,524288,30,31,32,38,38,39,0,18
TableP,40,0,524288,30,34,39,39,39,40,1,20
TableP,40,1,524288,30,30,31,39,39,40,1,18
TableP,40,2,524288,29,30,31,38,39,40,1,18
TableP,40,3,524288,30,30,31,38,39,41,1,18
ListLocal,40,0,524288,1126,1140,1149,1138,1359,1554,824,657
ListLocal,40,1,524288,1123,1138,1151,1146,1361,1553,823,658
ListLocal,40,2,524288,1131,1141,1148,1143,1360,1554,822,657
ListLocal,40,3,524288,1121,1139,1149,1132,1359,1553,823,657
ArrayAlignedF,48,0,524288,47,76,84,41,41,51,40,33
ArrayAlignedF,48,1,524288,46,81,84,41,41,50,41,34
ArrayAlignedF,48,2,524288,46,81,84,41,41,51,41,34
ArrayAlignedF,48,3,524288,47,82,84,41,41,51,41,34
ArrayLockedF,48,0,524288,39,74,76,37,38,46,41,31
ArrayLockedF,48,1,524288,39,71,74,36,38,44,41,30
ArrayLockedF,48,2,524288,39,71,74,37,38,46,41,30
ArrayLockedF,48,3,524288,39,70,74,36,36,45,40,30
ArrayAtomicF,48,0,524288,39,73,75,38,41,52,40,31
ArrayAtomicF,48,1,524288,38,73,76,36,39,48,41,31
ArrayAtomicF,48,2,524288,38,71,73,36,39,48,42,30
ArrayAtomicF,48,3,524288,38,69,73,37,42,68,41,30
TableF,48,0,524288,38,68,71,37,38,46,41,29
TableF,48,1,524288,38,70,74,37,38,40,41,29
TableF,48,2,524288,37,68,72,37,38,45,41,29
TableF,48,3,524288,37,71,74,37,37,38,41,30
ArrayAlignedD,48,0,524288,133,220,279,39,44,69,45,84
ArrayAlignedD,48,1,524288,145,216,268,38,55,80,45,84
ArrayAlignedD,48,2,524288,135,227,287,38,45,67,45,87
ArrayAlignedD,48,3,524288,149,218,271,38,47,65,45,83
ArrayLockedD,48,0,524288,133,221,269,33,40,72,45,81
ArrayLockedD,48,1,524288,119,214,284,33,39,70,45,85
ArrayLockedD,48,2,524288,109,214,278,33,40,64,45,83
ArrayLockedD,48,3,524288,121,216,286,33,52,63,46,88
ArrayAtomicD,48,0,524288,123,212,269,33,39,65,45,80
ArrayAtomicD,48,1,524288,124,205,249,33,38,65,45,75
ArrayAtomicD,48,2,524288,139,227,279,33,43,68,45,84
